2019-12-20 06:48:32.919 UTC,1576775043522,7904185434570493661,100,3,212,3951
2019-12-20 06:48:32.919 UTC,1576772820817,7904185434570493661,52,2,280,3980
2019-12-20 06:48:32.812 UTC,1576774954803,7904185434570493661,52,3,240,3733
2019-12-20 06:48:26.260 UTC,1576774740882,7904185434570493661,13,3,110,3810
2019-12-20 06:48:26.260 UTC,1576775306015,7904185434570493661,84,3,280,3578
2019-12-20 06:48:26.526 UTC,1576775558626,7904185434570493661,255,3,200,3679
2019-12-20 06:48:32.812 UTC,1576771834852,7904185434570493661,63,3,-8,4074
2019-12-20 06:48:32.919 UTC,1576775069067,7904185434570493661,95,3,237,3761
2019-12-20 06:48:32.919 UTC,1576774767023,7904185434570493661,92,3,270,3726
2019-12-20 06:48:32.919 UTC,1576771517245,7904185434570493661,51,3,200,3968
2019-12-20 06:48:32.810 UTC,1576771753399,7904185434570493661,255,3,250,3533
2019-12-20 06:48:32.919 UTC,1576775170747,7904185434570493661,100,3,220,3726
2019-12-20 06:48:26.260 UTC,1576775188548,7904185434570493661,95,3,425,3425
2019-12-20 06:48:26.260 UTC,1576775027230,7904185434570493661,50,3,352,3966
2019-12-20 06:48:26.526 UTC,1576776889599,7904185434570493661,77,3,220,3968
2019-12-20 06:48:32.812 UTC,1576771908704,7904185434570493661,100,2,155,3795
2019-12-20 06:48:32.919 UTC,1576774933024,7904185434570493661,100,3,251,3710
2019-12-20 06:48:26.260 UTC,1576774887463,7904185434570493661,48,3,265,4087
2019-12-20 06:48:26.260 UTC,1576775192921,7904185434570493661,75,3,280,3781
2019-12-20 06:48:26.526 UTC,1576776662829,7904185434570493661,50,3,200,3678
2019-12-20 06:48:26.526 UTC,1576776680958,7904185434570493661,87,3,230,3726
2019-12-20 06:48:32.812 UTC,1576775294841,7904185434570493661,51,3,238,3636
2019-12-20 06:48:32.919 UTC,1576771759853,7904185434570493661,100,3,210,3689
2019-12-20 06:48:32.810 UTC,1576774929836,7904185434570493661,100,3,228,4032
2019-12-20 06:48:32.810 UTC,1576773660355,7904185434570493661,100,3,352,3727
2019-12-20 06:48:26.260 UTC,1576775025981,7904185434570493661,95,3,276,4082
2019-12-20 06:48:26.260 UTC,1576775295901,7904185434570493661,70,3,220,3733
2019-12-20 06:48:26.260 UTC,1576775313531,7904185434570493661,49,3,-8,4027
2019-12-20 06:48:32.810 UTC,1576773655284,7904185434570493661,47,3,230,3737
2019-12-20 06:48:32.812 UTC,1576775187988,7904185434570493661,98,3,297,3484
2019-12-20 06:48:32.812 UTC,1576774954499,7904185434570493661,49,3,210,3826
2019-12-20 06:48:32.812 UTC,1576771923347,7904185434570493661,52,3,7,3737
2019-12-20 06:48:32.919 UTC,1576774789503,7904185434570493661,78,3,237,3733
2019-12-20 06:48:32.810 UTC,1576774837595,7904185434570493661,63,3,237,3987
2019-12-20 06:48:32.810 UTC,1576772745532,7904185434570493661,73,3,258,3730
2019-12-20 06:48:32.812 UTC,1576771914190,7904185434570493661,100,3,200,3694
2019-12-20 06:48:32.919 UTC,1576774903845,7904185434570493661,55,3,222,3707
2019-12-20 06:48:32.919 UTC,1576774670863,7904185434570493661,255,3,270,3909
2019-12-20 06:48:32.812 UTC,1576771925082,7904185434570493661,48,3,200,3727
2019-12-20 06:48:32.810 UTC,1576774778569,7904185434570493661,100,3,220,3605
2019-12-20 06:48:32.810 UTC,1576775079318,7904185434570493661,51,3,220,4194
2019-12-20 06:48:32.810 UTC,1576771754254,7904185434570493661,95,2,352,3726
2019-12-20 06:48:32.919 UTC,1576774779492,7904185434570493661,73,3,263,3835
2019-12-20 06:48:32.812 UTC,1576775051131,7904185434570493661,50,4,200,3988
2019-12-20 06:48:32.812 UTC,1576772787252,7904185434570493661,100,3,180,3482
2019-12-20 06:48:32.812 UTC,1576773865995,7904185434570493661,52,3,240,3762
2019-12-20 06:48:26.526 UTC,1576775394758,7904185434570493661,47,3,220,4016
2019-12-20 06:48:32.919 UTC,1576772795253,7904185434570493661,37,3,255,3859
2019-12-20 06:48:32.812 UTC,1576774919436,7904185434570493661,70,3,250,3188
2019-12-20 06:48:32.812 UTC,1576772816208,7904185434570493661,68,3,240,4185
2019-12-20 06:48:32.812 UTC,1576775233483,7904185434570493661,43,3,160,3730
2019-12-20 06:48:32.810 UTC,1576775039349,7904185434570493661,255,3,350,4020
2019-12-20 06:48:26.526 UTC,1576776736049,7904185434570493661,48,3,210,4051
2019-12-20 06:48:32.810 UTC,1576771957432,7904185434570493661,51,2,303,3684
2019-12-20 06:48:32.919 UTC,1576771912840,7904185434570493661,51,3,372,3641
2019-12-20 06:48:32.810 UTC,1576772741905,7904185434570493661,49,3,200,4326
2019-12-20 06:48:32.812 UTC,1576771926517,7904185434570493661,50,3,220,4291
2019-12-20 06:48:32.919 UTC,1576772694306,7904185434570493661,35,3,290,3952
2019-12-20 06:48:32.919 UTC,1576775006325,7904185434570493661,68,3,200,3501
2019-12-20 06:48:26.260 UTC,1576775189570,7904185434570493661,84,3,220,3714
2019-12-20 06:48:32.812 UTC,1576773865826,7904185434570493661,49,3,140,3701
2019-12-20 06:48:26.526 UTC,1576775582040,7904185434570493661,34,3,226,3923
2019-12-20 06:48:26.526 UTC,1576775538059,7904185434570493661,52,3,210,3549
2019-12-20 06:48:32.810 UTC,1576774924753,7904185434570493661,48,2,275,4046
2019-12-20 06:48:32.810 UTC,1576774946014,7904185434570493661,65,3,120,4078
2019-12-20 06:48:32.810 UTC,1576775148178,7904185434570493661,36,3,120,4110
2019-12-20 06:48:32.919 UTC,1576772850799,7904185434570493661,54,3,190,3631
2019-12-20 06:48:32.919 UTC,1576775288271,7904185434570493661,58,3,210,4079
2019-12-20 06:48:26.260 UTC,1576775309879,7904185434570493661,76,3,210,3910
2019-12-20 06:48:26.260 UTC,1576775023120,7904185434570493661,49,3,270,3933
2019-12-20 06:48:26.526 UTC,1576776911229,7904185434570493661,50,3,314,3646
2019-12-20 06:48:32.810 UTC,1576772268767,7904185434570493661,84,3,280,3528
2019-12-20 06:48:32.919 UTC,1576775164077,7904185434570493661,81,3,200,3723
2019-12-20 06:48:32.810 UTC,1576775129026,7904185434570493661,70,3,291,4075
2019-12-20 06:48:32.812 UTC,1576772797291,7904185434570493661,78,3,230,3578
2019-12-20 06:48:26.526 UTC,1576775497431,7904185434570493661,52,4,210,4108
2019-12-20 06:48:32.919 UTC,1576775048114,7904185434570493661,50,3,260,3934
2019-12-20 06:48:32.810 UTC,1576775127433,7904185434570493661,96,3,230,3910
2019-12-20 06:48:26.260 UTC,1576773865022,7904185434570493661,27,3,222,3573
2019-12-20 06:48:26.526 UTC,1576775420465,7904185434570493661,88,3,200,3646
2019-12-20 06:48:32.919 UTC,1576772796983,7904185434570493661,54,3,220,4098
2019-12-20 06:48:32.919 UTC,1576771563965,7904185434570493661,42,3,200,3700
2019-12-20 06:48:26.260 UTC,1576774938964,7904185434570493661,51,3,290,4083
2019-12-20 06:48:32.812 UTC,1576775287787,7904185434570493661,100,3,250,3703
2019-12-20 06:48:32.812 UTC,1576775048393,7904185434570493661,94,3,200,4030
2019-12-20 06:48:26.526 UTC,1576775419652,7904185434570493661,82,3,270,3797
2019-12-20 06:48:32.919 UTC,1576774903113,7904185434570493661,98,3,257,4079
2019-12-20 06:48:32.919 UTC,1576773663636,7904185434570493661,90,3,332,3945
2019-12-20 06:48:26.260 UTC,1576774888189,7904185434570493661,100,3,220,4174
2019-12-20 06:48:26.260 UTC,1576774842489,7904185434570493661,51,2,230,4017
2019-12-20 06:48:26.526 UTC,1576775535191,7904185434570493661,94,3,210,4174
2019-12-20 06:48:26.526 UTC,1576775496449,7904185434570493661,47,3,250,3543
2019-12-20 06:48:32.812 UTC,1576775188047,7904185434570493661,50,3,237,4156
2019-12-20 06:48:26.260 UTC,1576774736474,7904185434570493661,83,3,302,3775
2019-12-20 06:48:26.526 UTC,1576776652726,7904185434570493661,100,3,360,3823
2019-12-20 06:48:32.810 UTC,1576771385478,7904185434570493661,81,3,230,7366
2019-12-20 06:48:32.919 UTC,1576774931821,7904185434570493661,255,3,180,3741
2019-12-20 06:48:32.919 UTC,1576775091524,7904185434570493661,93,3,277,4101
2019-12-20 06:48:32.810 UTC,1576771934461,7904185434570493661,50,3,230,3704
2019-12-20 06:48:32.810 UTC,1576775085627,7904185434570493661,255,3,282,3745
2019-12-20 06:48:26.260 UTC,1576775188011,7904185434570493661,52,3,260,3888
2019-12-20 06:48:26.260 UTC,1576774880542,7904185434570493661,49,3,265,4080
2019-12-20 06:48:26.260 UTC,1576774672692,7904185434570493661,63,3,254,3709
2019-12-20 06:48:26.526 UTC,1576775485918,7904185434570493661,69,3,180,3906
2019-12-20 06:48:32.919 UTC,1576775195371,7904185434570493661,80,3,220,3766
2019-12-20 06:48:26.526 UTC,1576776981162,7904185434570493661,68,3,250,3724
2019-12-20 06:48:26.526 UTC,1576776706497,7904185434570493661,34,4,210,3686
2019-12-20 06:48:26.526 UTC,1576776720158,7904185434570493661,70,2,230,3663
2019-12-20 06:48:26.526 UTC,1576776909196,7904185434570493661,52,3,180,3790
2019-12-20 06:48:32.810 UTC,1576773889341,7904185434570493661,100,3,360,4006
2019-12-20 06:48:32.919 UTC,1576773649645,7904185434570493661,99,3,120,3765
2019-12-20 06:48:32.919 UTC,1576775268296,7904185434570493661,100,3,230,4183
2019-12-20 06:48:32.919 UTC,1576774925237,7904185434570493661,61,3,300,4177
2019-12-20 06:48:32.919 UTC,1576775111157,7904185434570493661,34,3,237,3712
2019-12-20 06:48:32.919 UTC,1576772839481,7904185434570493661,43,4,220,3931
2019-12-20 06:48:32.919 UTC,1576775261835,7904185434570493661,255,3,145,4163
2019-12-20 06:48:26.260 UTC,1576774922470,7904185434570493661,100,3,240,3703
2019-12-20 06:48:26.260 UTC,1576774789377,7904185434570493661,84,3,292,7386
2019-12-20 06:48:26.260 UTC,1576773809839,7904185434570493661,100,3,315,3885
2019-12-20 06:48:26.526 UTC,1576777031102,7904185434570493661,33,3,220,3908
2019-12-20 06:48:26.526 UTC,1576776697203,7904185434570493661,47,3,300,3692
2019-12-20 06:48:32.919 UTC,1576774925330,7904185434570493661,84,3,315,3625
2019-12-20 06:48:32.810 UTC,1576771609589,7904185434570493661,50,3,164,4025
2019-12-20 06:48:32.810 UTC,1576771761327,7904185434570493661,52,3,302,3690
2019-12-20 06:48:26.260 UTC,1576775122856,7904185434570493661,51,3,342,3423
2019-12-20 06:48:26.260 UTC,1576773864744,7904185434570493661,56,3,170,3713
2019-12-20 06:48:32.810 UTC,1576774888129,7904185434570493661,36,3,260,3921
2019-12-20 06:48:32.919 UTC,1576774781127,7904185434570493661,100,3,310,3708
2019-12-20 06:48:26.526 UTC,1576776716375,7904185434570493661,49,3,215,3727
2019-12-20 06:48:32.812 UTC,1576775295901,7904185434570493661,49,3,292,4136
2019-12-20 06:48:32.919 UTC,1576775324108,7904185434570493661,61,3,350,3846
2019-12-20 06:48:26.526 UTC,1576775330633,7904185434570493661,100,3,240,3701
2019-12-20 06:48:26.526 UTC,1576775368227,7904185434570493661,67,3,220,3717
2019-12-20 06:48:32.919 UTC,1576771810417,7904185434570493661,51,3,255,3910
2019-12-20 06:48:26.260 UTC,1576774905988,7904185434570493661,94,3,250,3949
2019-12-20 06:48:32.812 UTC,1576775110188,7904185434570493661,71,3,435,3705
2019-12-20 06:48:26.526 UTC,1576775582434,7904185434570493661,99,3,310,3218
2019-12-20 06:48:32.810 UTC,1576774920481,7904185434570493661,77,3,280,4157
2019-12-20 06:48:32.812 UTC,1576771957020,7904185434570493661,50,3,110,3902
2019-12-20 06:48:32.919 UTC,1576772691137,7904185434570493661,49,3,260,3720
2019-12-20 06:48:32.810 UTC,1576771953336,7904185434570493661,87,3,320,3853
2019-12-20 06:48:32.810 UTC,1576775317660,7904185434570493661,67,3,220,3730
2019-12-20 06:48:26.526 UTC,1576776726759,7904185434570493661,92,3,247,3717
2019-12-20 06:48:26.526 UTC,1576776880319,7904185434570493661,89,3,250,3593
2019-12-20 06:48:32.812 UTC,1576771808599,7904185434570493661,78,3,318,4010
2019-12-20 06:48:32.919 UTC,1576773760961,7904185434570493661,96,3,220,3934
2019-12-20 06:48:32.919 UTC,1576774920801,7904185434570493661,84,3,306,3771
2019-12-20 06:48:26.260 UTC,1576774881021,7904185434570493661,100,3,260,3927
2019-12-20 06:48:26.260 UTC,1576774918591,7904185434570493661,100,2,70,3485
2019-12-20 06:48:26.526 UTC,1576776637823,7904185434570493661,27,3,315,3875
2019-12-20 06:48:26.260 UTC,1576774969758,7904185434570493661,50,3,309,3710
2019-12-20 06:48:26.260 UTC,1576774903113,7904185434570493661,75,3,387,4022
2019-12-20 06:48:26.526 UTC,1576775557625,7904185434570493661,96,3,250,3942
2019-12-20 06:48:32.919 UTC,1576775235271,7904185434570493661,90,4,227,3911
2019-12-20 06:48:32.810 UTC,1576771511053,7904185434570493661,255,3,220,4066
2019-12-20 06:48:32.919 UTC,1576771567691,7904185434570493661,100,3,236,3902
2019-12-20 06:48:26.526 UTC,1576775330512,7904185434570493661,48,3,270,3808
2019-12-20 06:48:32.812 UTC,1576775008386,7904185434570493661,27,3,70,3979
2019-12-20 06:48:26.526 UTC,1576776987140,7904185434570493661,52,3,276,3681
2019-12-20 06:48:26.526 UTC,1576776680297,7904185434570493661,99,3,230,3789
2019-12-20 06:48:26.526 UTC,1576776645965,7904185434570493661,95,3,210,3945
2019-12-20 06:48:26.526 UTC,1576776715224,7904185434570493661,46,3,250,3696
2019-12-20 06:48:32.919 UTC,1576772816555,7904185434570493661,255,3,223,3681
2019-12-20 06:48:32.919 UTC,1576771583532,7904185434570493661,49,3,220,4030
2019-12-20 06:48:26.260 UTC,1576773893297,7904185434570493661,47,3,249,3703
2019-12-20 06:48:26.260 UTC,1576775309670,7904185434570493661,78,3,427,3674
2019-12-20 06:48:32.812 UTC,1576771596159,7904185434570493661,86,3,0,4082
2019-12-20 06:48:32.810 UTC,1576771585148,7904185434570493661,97,3,353,3533
2019-12-20 06:48:32.810 UTC,1576773895066,7904185434570493661,96,3,212,3935
2019-12-20 06:48:32.919 UTC,1576771763869,7904185434570493661,42,3,200,3687
2019-12-20 06:48:26.260 UTC,1576775251784,7904185434570493661,61,3,285,3715
2019-12-20 06:48:26.260 UTC,1576774907776,7904185434570493661,94,3,210,3704
2019-12-20 06:48:26.526 UTC,1576776718040,7904185434570493661,43,3,280,3861
2019-12-20 06:48:32.919 UTC,1576775189133,7904185434570493661,47,3,196,3106
2019-12-20 06:48:26.526 UTC,1576776704771,7904185434570493661,100,3,230,3709
2019-12-20 06:48:26.526 UTC,1576776536554,7904185434570493661,19,3,210,3475
2019-12-20 06:48:32.812 UTC,1576771566962,7904185434570493661,87,3,230,3851
2019-12-20 06:48:32.810 UTC,1576771753914,7904185434570493661,69,3,210,3559
2019-12-20 06:48:32.810 UTC,1576772853281,7904185434570493661,27,3,210,3835
2019-12-20 06:48:26.260 UTC,1576775307250,7904185434570493661,77,3,317,3801
2019-12-20 06:48:26.260 UTC,1576774920357,7904185434570493661,27,3,236,3741
2019-12-20 06:48:26.260 UTC,1576775035615,7904185434570493661,86,3,254,4398
2019-12-20 06:48:32.810 UTC,1576772847584,7904185434570493661,98,3,317,3763
2019-12-20 06:48:26.260 UTC,1576774902177,7904185434570493661,96,3,212,3548
2019-12-20 06:48:26.526 UTC,1576775368007,7904185434570493661,100,3,415,3841
2019-12-20 06:48:32.812 UTC,1576775169768,7904185434570493661,92,3,237,3741
2019-12-20 06:48:26.526 UTC,1576776698477,7904185434570493661,85,3,210,4180
2019-12-20 06:48:32.919 UTC,1576775288328,7904185434570493661,94,3,200,7356
2019-12-20 06:48:26.260 UTC,1576775262007,7904185434570493661,47,3,307,3814
2019-12-20 06:48:26.260 UTC,1576774766957,7904185434570493661,84,3,350,4075
2019-12-20 06:48:26.260 UTC,1576775276718,7904185434570493661,40,3,319,3665
2019-12-20 06:48:32.812 UTC,1576772784110,7904185434570493661,49,3,315,3706
2019-12-20 06:48:32.812 UTC,1576771932686,7904185434570493661,84,3,225,3704
2019-12-20 06:48:32.812 UTC,1576772853198,7904185434570493661,70,3,270,4398
2019-12-20 06:48:32.810 UTC,1576775110347,7904185434570493661,49,3,230,3833
2019-12-20 06:48:32.812 UTC,1576774969758,7904185434570493661,47,3,290,3861
2019-12-20 06:48:32.919 UTC,1576775163518,7904185434570493661,55,3,206,3779
2019-12-20 06:48:32.919 UTC,1576775276718,7904185434570493661,63,3,200,3736
2019-12-20 06:48:26.260 UTC,1576774878861,7904185434570493661,51,3,220,4199
2019-12-20 06:48:26.260 UTC,1576774907503,7904185434570493661,100,3,325,3941
2019-12-20 06:48:32.812 UTC,1576774789401,7904185434570493661,75,3,200,3894
2019-12-20 06:48:26.526 UTC,1576776866534,7904185434570493661,98,3,230,3605
2019-12-20 06:48:32.810 UTC,1576772795590,7904185434570493661,100,3,320,3775
2019-12-20 06:48:26.260 UTC,1576774940457,7904185434570493661,52,3,200,3737
2019-12-20 06:48:26.526 UTC,1576776681222,7904185434570493661,49,3,355,3716
2019-12-20 06:48:32.812 UTC,1576775021879,7904185434570493661,85,3,200,3720
2019-12-20 06:48:32.812 UTC,1576771372924,7904185434570493661,50,3,270,3638
2019-12-20 06:48:26.526 UTC,1576776680096,7904185434570493661,85,3,100,4229
2019-12-20 06:48:32.919 UTC,1576771581480,7904185434570493661,84,3,250,3901
2019-12-20 06:48:32.810 UTC,1576775306125,7904185434570493661,22,3,290,3794
2019-12-20 06:48:32.812 UTC,1576775113788,7904185434570493661,100,3,273,3719
2019-12-20 06:48:32.812 UTC,1576774920196,7904185434570493661,32,3,224,3786
2019-12-20 06:48:32.812 UTC,1576771755324,7904185434570493661,86,2,220,3869
2019-12-20 06:48:32.810 UTC,1576775317948,7904185434570493661,40,3,200,3757
2019-12-20 06:48:26.260 UTC,1576775309512,7904185434570493661,63,3,260,3748
2019-12-20 06:48:26.526 UTC,1576776579272,7904185434570493661,32,3,250,4019
2019-12-20 06:48:26.526 UTC,1576776700153,7904185434570493661,100,3,350,4037
2019-12-20 06:48:32.919 UTC,1576775266633,7904185434570493661,255,3,212,4109
2019-12-20 06:48:32.810 UTC,1576774870238,7904185434570493661,100,3,210,3715
2019-12-20 06:48:26.260 UTC,1576775040183,7904185434570493661,64,3,200,3796
2019-12-20 06:48:32.812 UTC,1576775076980,7904185434570493661,52,3,5,3317
2019-12-20 06:48:26.526 UTC,1576776682878,7904185434570493661,99,3,210,3742
2019-12-20 06:48:32.812 UTC,1576772839156,7904185434570493661,100,4,230,3702
2019-12-20 06:48:32.812 UTC,1576773669400,7904185434570493661,40,3,200,3983
2019-12-20 06:48:26.526 UTC,1576776704961,7904185434570493661,100,3,235,3731
2019-12-20 06:48:32.919 UTC,1576771564820,7904185434570493661,71,3,360,3819
